0.0404186,1.16978,3.55379,2.93053,-0.032686,0.449874,2.01526,0.430914,0.315368,-2.06893,0.34325,-2.04997,2.04314,1
0.0407117,1.16977,3.55277,2.93024,-0.0329245,0.450237,2.01522,0.431136,0.315332,-2.06871,0.343421,-2.04961,2.04331,1
0.0410047,1.16977,3.55175,2.92995,-0.033163,0.450599,2.01519,0.431359,0.315297,-2.06848,0.343591,-2.04924,2.04348,1
0.0412977,1.16977,3.55073,2.92966,-0.0334014,0.450962,2.01515,0.431581,0.315261,-2.06826,0.343762,-2.04888,2.04365,1
0.0415906,1.16976,3.54971,2.92937,-0.0336399,0.451325,2.01511,0.431804,0.315226,-2.06803,0.343933,-2.04851,2.04382,1
0.0418836,1.16976,3.5487,2.92909,-0.0338784,0.451687,2.01508,0.432026,0.31519,-2.06781,0.344104,-2.04815,2.04399,1
0.0421764,1.16976,3.54768,2.9288,-0.0341169,0.45205,2.01504,0.432249,0.315154,-2.06758,0.344274,-2.04778,2.04416,1
0.0424693,1.16975,3.54666,2.92851,-0.0343554,0.452413,2.015,0.432471,0.315119,-2.06736,0.344445,-2.04742,2.04433,1
0.0427621,1.16975,3.54564,2.92822,-0.0345938,0.452775,2.01496,0.432693,0.315083,-2.06713,0.344616,-2.04705,2.0445,1
0.043055,1.16975,3.54463,2.92793,-0.0348323,0.453138,2.01493,0.432915,0.315048,-2.06691,0.344787,-2.04668,2.04467,1
0.0433477,1.16974,3.54361,2.92764,-0.0350708,0.453501,2.01489,0.433137,0.315012,-2.06668,0.344958,-2.04632,2.04484,1
0.0436405,1.16974,3.5426,2.92736,-0.0353093,0.453863,2.01485,0.43336,0.314976,-2.06646,0.345128,-2.04595,2.045,1
0.0439332,1.16974,3.54158,2.92707,-0.0355477,0.454226,2.01481,0.433582,0.31494,-2.06623,0.345299,-2.04559,2.04517,1
0.0442259,1.16973,3.54057,2.92678,-0.0357862,0.454588,2.01478,0.433804,0.314905,-2.06601,0.34547,-2.04522,2.04534,1
0.0445186,1.16973,3.53955,2.92649,-0.0360247,0.454951,2.01474,0.434026,0.314869,-2.06578,0.345641,-2.04486,2.04551,1
0.0448112,1.16972,3.53854,2.9262,-0.0362631,0.455313,2.0147,0.434248,0.314833,-2.06556,0.345812,-2.04449,2.04568,1
0.0451038,1.16972,3.53752,2.92592,-0.0365016,0.455676,2.01466,0.43447,0.314797,-2.06534,0.345983,-2.04413,2.04585,1
0.0453964,1.16972,3.53651,2.92563,-0.0367401,0.456038,2.01463,0.434691,0.314761,-2.06511,0.346154,-2.04376,2.04602,1
0.0456889,1.16971,3.53549,2.92534,-0.0369785,0.456401,2.01459,0.434913,0.314725,-2.06489,0.346325,-2.0434,2.04619,1
0.0459814,1.16971,3.53448,2.92505,-0.037217,0.456763,2.01455,0.435135,0.314689,-2.06466,0.346496,-2.04303,2.04636,1
0.0462739,1.16971,3.53347,2.92476,-0.0374555,0.457126,2.01451,0.435357,0.314653,-2.06444,0.346667,-2.04267,2.04653,1
0.0465664,1.1697,3.53245,2.92447,-0.0376939,0.457488,2.01448,0.435578,0.314618,-2.06421,0.346838,-2.0423,2.0467,1
0.0468588,1.1697,3.53144,2.92419,-0.0379324,0.45785,2.01444,0.4358,0.314582,-2.06399,0.347009,-2.04194,2.04687,1
0.0471512,1.16969,3.53043,2.9239,-0.0381708,0.458213,2.0144,0.436022,0.314546,-2.06377,0.34718,-2.04157,2.04703,1
0.0474436,1.16969,3.52941,2.92361,-0.0384093,0.458575,2.01436,0.436243,0.314509,-2.06354,0.347351,-2.04121,2.0472,1
0.047736,1.16969,3.5284,2.92332,-0.0386477,0.458937,2.01432,0.436465,0.314473,-2.06332,0.347522,-2.04084,2.04737,1
0.0480283,1.16968,3.52739,2.92303,-0.0388862,0.4593,2.01429,0.436686,0.314437,-2.06309,0.347693,-2.04048,2.04754,1
0.0483206,1.16968,3.52638,2.92274,-0.0391246,0.459662,2.01425,0.436907,0.314401,-2.06287,0.347864,-2.04011,2.04771,1
0.0486128,1.16968,3.52537,2.92246,-0.0393631,0.460024,2.01421,0.437129,0.314365,-2.06264,0.348035,-2.03975,2.04788,1
0.0489051,1.16967,3.52435,2.92217,-0.0396015,0.460387,2.01417,0.43735,0.314329,-2.06242,0.348206,-2.03938,2.04805,1
0.0491973,1.16967,3.52334,2.92188,-0.03984,0.460749,2.01413,0.437571,0.314293,-2.0622,0.348377,-2.03902,2.04822,1
0.0494894,1.16966,3.52233,2.92159,-0.0400784,0.461111,2.0141,0.437793,0.314256,-2.06197,0.348548,-2.03865,2.04839,1
0.0497816,1.16966,3.52132,2.9213,-0.0403169,0.461473,2.01406,0.438014,0.31422,-2.06175,0.34872,-2.03829,2.04856,1
0.0500737,1.16966,3.52031,2.92101,-0.0405553,0.461835,2.01402,0.438235,0.314184,-2.06152,0.348891,-2.03792,2.04873,1
